time_s,phase,total_contact_reference_n,commanded_normal_force_n,realized_contact_force_n,contact_active,desired_tip_coordinate_m,target_displacement_m,target_velocity_m_per_s,vehicle_position_x_m,vehicle_pitch_rad
0.049,APPROACH,0.0,0.0,0.0,0,-0.0019499999999999943,0.0,0.0,-0.30199986962403286,9.430509961140475e-05
0.05,APPROACH,0.0,0.0,0.0,0,-0.0019489999999999944,0.0,0.0,-0.3019998566547193,9.919252840410996e-05
0.051000000000000004,APPROACH,0.0,0.0,0.0,0,-0.0019479999999999944,0.0,0.0,-0.30199984271255825,0.00010420378647157514
0.052000000000000005,APPROACH,0.0,0.0,0.0,0,-0.0019469999999999945,0.0,0.0,-0.3019998277484072,0.00010933746598563406
0.053,APPROACH,0.0,0.0,0.0,0,-0.0019459999999999946,0.0,0.0,-0.3019998117119232,0.00011459205879767305
0.054,APPROACH,0.0,0.0,0.0,0,-0.0019449999999999947,0.0,0.0,-0.30199979455157755,0.00011996595940374825
0.055,APPROACH,0.0,0.0,0.0,0,-0.0019439999999999948,0.0,0.0,-0.3019997762146718,0.00012545746789535125
0.056,APPROACH,0.0,0.0,0.0,0,-0.0019429999999999949,0.0,0.0,-0.30199975664735396,0.00013106479289494216
0.057,APPROACH,0.0,0.0,0.0,0,-0.001941999999999995,0.0,0.0,-0.30199973579463657,0.0001367860544753894
0.058,APPROACH,0.0,0.0,0.0,0,-0.001940999999999995,0.0,0.0,-0.30199971360041483,0.0001426192870624763
0.059000000000000004,APPROACH,0.0,0.0,0.0,0,-0.0019399999999999951,0.0,0.0,-0.30199969000748594,0.00014856244231965582
0.06,APPROACH,0.0,0.0,0.0,0,-0.0019389999999999952,0.0,0.0,-0.3019996649575692,0.0001546133920142553
0.061,APPROACH,0.0,0.0,0.0,0,-0.0019379999999999953,0.0,0.0,-0.3019996383913269,0.00016076993086435273
0.062,APPROACH,0.0,0.0,0.0,0,-0.0019369999999999954,0.0,0.0,-0.3019996102483858,0.0001670297793655688
0.063,APPROACH,0.0,0.0,0.0,0,-0.0019359999999999955,0.0,0.0,-0.3019995804673597,0.00017339058659703675
0.064,APPROACH,0.0,0.0,0.0,0,-0.0019349999999999955,0.0,0.0,-0.30199954898587245,0.0001798499330058345
0.065,APPROACH,0.0,0.0,0.0,0,-0.0019339999999999956,0.0,0.0,-0.3019995157405814,0.00018640533316918232
0.066,APPROACH,0.0,0.0,0.0,0,-0.0019329999999999957,0.0,0.0,-0.3019994806672023,0.00019305423853373057
0.067,APPROACH,0.0,0.0,0.0,0,-0.0019319999999999958,0.0,0.0,-0.3019994437005336,0.00019979404013128097
0.068,APPROACH,0.0,0.0,0.0,0,-0.0019309999999999959,0.0,0.0,-0.3019994047744827,0.00020662207127030563
0.069,APPROACH,0.0,0.0,0.0,0,-0.001929999999999996,0.0,0.0,-0.30199936382209175,0.00021353561020264717
0.07,APPROACH,0.0,0.0,0.0,0,-0.001928999999999996,0.0,0.0,-0.3019993207755643,0.00022053188276480333
0.07100000000000001,APPROACH,0.0,0.0,0.0,0,-0.0019279999999999961,0.0,0.0,-0.3019992755662927,0.00022760806499321865
0.07200000000000001,APPROACH,0.0,0.0,0.0,0,-0.0019269999999999962,0.0,0.0,-0.30199922812488567,0.0002347612857130257
0.073,APPROACH,0.0,0.0,0.0,0,-0.0019259999999999963,0.0,0.0,-0.30199917838119644,0.00024198862909969627
0.074,APPROACH,0.0,0.0,0.0,0,-0.0019249999999999964,0.0,0.0,-0.3019991262643514,0.00024928713721308443
0.075,APPROACH,0.0,0.0,0.0,0,-0.0019239999999999965,0.0,0.0,-0.30199907170277906,0.0002566538125033591
0.076,APPROACH,0.0,0.0,0.0,0,-0.0019229999999999965,0.0,0.0,-0.30199901462423956,0.00026408562028834576
0.077,APPROACH,0.0,0.0,0.0,0,-0.0019219999999999966,0.0,0.0,-0.30199895495585427,0.00027157949120181277
0.078,APPROACH,0.0,0.0,0.0,0,-0.0019209999999999967,0.0,0.0,-0.301998892624136,0.00027913232361225865
0.079,APPROACH,0.0,0.0,0.0,0,-0.0019199999999999968,0.0,0.0,-0.3019988275550192,0.0002867409860117736
0.08,APPROACH,0.0,0.0,0.0,0,-0.0019189999999999969,0.0,0.0,-0.3019987596738911,0.0002944023193745656
0.081,APPROACH,0.0,0.0,0.0,0,-0.001917999999999997,0.0,0.0,-0.30199868890562226,0.0003021131394847632
0.082,APPROACH,0.0,0.0,0.0,0,-0.001916999999999997,0.0,0.0,-0.301998615174598,0.00030987023923312096
0.083,APPROACH,0.0,0.0,0.0,0,-0.0019159999999999971,0.0,0.0,-0.3019985384047497,0.00031767039088227223
0.084,APPROACH,0.0,0.0,0.0,0,-0.0019149999999999972,0.0,0.0,-0.30199845851958684,0.00032551034830019364
0.085,APPROACH,0.0,0.0,0.0,0,-0.0019139999999999973,0.0,0.0,-0.30199837544222824,0.00033338684916155956
0.08600000000000001,APPROACH,0.0,0.0,0.0,0,-0.0019129999999999974,0.0,0.0,-0.3019982890954346,0.00034129661711668414
0.08700000000000001,APPROACH,0.0,0.0,0.0,0,-0.0019119999999999975,0.0,0.0,-0.3019981994016402,0.00034923636392776526
0.088,APPROACH,0.0,0.0,0.0,0,-0.0019109999999999976,0.0,0.0,-0.30199810628298546,0.00035720279157216045
0.089,APPROACH,0.0,0.0,0.0,0,-0.0019099999999999976,0.0,0.0,-0.30199800966134915,0.00036519259431244184
0.09,APPROACH,0.0,0.0,0.0,0,-0.0019089999999999977,0.0,0.0,-0.3019979094583808,0.0003732024607329953
0.091,APPROACH,0.0,0.0,0.0,0,-0.0019079999999999978,0.0,0.0,-0.3019978055955331,0.00038122907574294064
0.092,APPROACH,0.0,0.0,0.0,0,-0.0019069999999999979,0.0,0.0,-0.3019976979940946,0.00038926912254517147
0.093,APPROACH,0.0,0.0,0.0,0,-0.001905999999999998,0.0,0.0,-0.30199758657522213,0.0003973192845713245
0.094,APPROACH,0.0,0.0,0.0,0,-0.001904999999999998,0.0,0.0,-0.3019974712599732,0.00040537624738250575
0.095,APPROACH,0.0,0.0,0.0,0,-0.0019039999999999981,0.0,0.0,-0.30199735196933886,0.0004134367005356165
0.096,APPROACH,0.0,0.0,0.0,0,-0.0019029999999999982,0.0,0.0,-0.30199722862427564,0.00042149733941513554
0.097,APPROACH,0.0,0.0,0.0,0,-0.0019019999999999983,0.0,0.0,-0.3019971011457384,0.00042955486703023197
0.098,APPROACH,0.0,0.0,0.0,0,-0.0019009999999999984,0.0,0.0,-0.30199696945471255,0.00043760599577709374
0.099,APPROACH,0.0,0.0,0.0,0,-0.0018999999999999985,0.0,0.0,-0.3019968334722461,0.0004456474491663757
0.1,APPROACH,0.0,0.0,0.0,0,-0.0018989999999999986,0.0,0.0,-0.301996693119482,0.0004536759635156826
0.101,APPROACH,0.0,0.0,0.0,0,-0.0018979999999999986,0.0,0.0,-0.3019965483176901,0.000461688289607017
0.10200000000000001,APPROACH,0.0,0.0,0.0,0,-0.0018969999999999987,0.0,0.0,-0.30199639898829905,0.00046968119430913725
0.10300000000000001,APPROACH,0.0,0.0,0.0,0,-0.0018959999999999988,0.0,0.0,-0.30199624505292777,0.00047765146216478306
0.10400000000000001,APPROACH,0.0,0.0,0.0,0,-0.001894999999999999,0.0,0.0,-0.3019960864334173,0.00048559589694274
0.105,APPROACH,0.0,0.0,0.0,0,-0.001893999999999999,0.0,0.0,-0.3019959230518619,0.000493511323154728
0.106,APPROACH,0.0,0.0,0.0,0,-0.001892999999999999,0.0,0.0,-0.3019957548306404,0.0005013945875371122
0.107,APPROACH,0.0,0.0,0.0,0,-0.0018919999999999992,0.0,0.0,-0.3019955816924469,0.0005092425604974459
0.108,APPROACH,0.0,0.0,0.0,0,-0.0018909999999999992,0.0,0.0,-0.3019954035603216,0.0005170521375258689
0.109,APPROACH,0.0,0.0,0.0,0,-0.0018899999999999993,0.0,0.0,-0.3019952203576813,0.0005248202405713989
0.11,APPROACH,0.0,0.0,0.0,0,-0.0018889999999999994,0.0,0.0,-0.3019950320083493,0.0005325438193831626
0.111,APPROACH,0.0,0.0,0.0,0,-0.0018879999999999995,0.0,0.0,-0.30199483843658576,0.0005402198528166235
0.112,APPROACH,0.0,0.0,0.0,0,-0.0018869999999999996,0.0,0.0,-0.3019946395671169,0.0005478453501048866
0.113,APPROACH,0.0,0.0,0.0,0,-0.0018859999999999997,0.0,0.0,-0.30199443532516457,0.0005554173520951534
0.114,APPROACH,0.0,0.0,0.0,0,-0.0018849999999999997,0.0,0.0,-0.30199422563647516,0.0005629329324504288
0.115,APPROACH,0.0,0.0,0.0,0,-0.0018839999999999998,0.0,0.0,-0.30199401042734836,0.0005703891988165814
0.116,APPROACH,0.0,0.0,0.0,0,-0.001883,0.0,0.0,-0.30199378962466555,0.0005777832939548785
0.117,APPROACH,0.0,0.0,0.0,0,-0.001882,0.0,0.0,-0.3019935631559177,0.0005851123968401177
0.11800000000000001,APPROACH,0.0,0.0,0.0,0,-0.001881,0.0,0.0,-0.3019933309492331,0.0005923737237244974
0.11900000000000001,APPROACH,0.0,0.0,0.0,0,-0.0018800000000000002,0.0,0.0,-0.30199309293340476,0.0005995645291673724
0.12,APPROACH,0.0,0.0,0.0,0,-0.0018790000000000002,0.0,0.0,-0.3019928490379171,0.0006066821070310519
0.121,APPROACH,0.0,0.0,0.0,0,-0.0018780000000000003,0.0,0.0,-0.3019925991929728,0.000613723791442809
0.122,APPROACH,0.0,0.0,0.0,0,-0.0018770000000000004,0.0,0.0,-0.3019923433295185,0.00062068695772328
0.123,APPROACH,0.0,0.0,0.0,0,-0.0018760000000000005,0.0,0.0,-0.30199208137927114,0.0006275690232814378
0.124,APPROACH,0.0,0.0,0.0,0,-0.0018750000000000006,0.0,0.0,-0.30199181327474267,0.0006343674484763379
0.125,APPROACH,0.0,0.0,0.0,0,-0.0018740000000000007,0.0,0.0,-0.3019915389492654,0.0006410797374458401
0.126,APPROACH,0.0,0.0,0.0,0,-0.0018730000000000007,0.0,0.0,-0.3019912583370162,0.0006477034389025206
0.127,APPROACH,0.0,0.0,0.0,0,-0.0018720000000000008,0.0,0.0,-0.3019909713730407,0.0006542361468969967
0.128,APPROACH,0.0,0.0,0.0,0,-0.001871000000000001,0.0,0.0,-0.3019906779932769,0.0006606755015488945
0.129,APPROACH,0.0,0.0,0.0,0,-0.001870000000000001,0.0,0.0,-0.30199037813457813,0.0006670191897456965
0.13,APPROACH,0.0,0.0,0.0,0,-0.001869000000000001,0.0,0.0,-0.3019900717347359,0.000673264945809718
0.131,APPROACH,0.0,0.0,0.0,0,-0.0018680000000000012,0.0,0.0,-0.3019897587325021,0.000679410552133466
0.132,APPROACH,0.0,0.0,0.0,0,-0.0018670000000000013,0.0,0.0,-0.3019894390676106,0.0006854538397836386
0.133,APPROACH,0.0,0.0,0.0,0,-0.0018660000000000013,0.0,0.0,-0.3019891126807988,0.0006913926890740395
0.134,APPROACH,0.0,0.0,0.0,0,-0.0018650000000000014,0.0,0.0,-0.3019887795138281,0.0006972250301076775
0.135,APPROACH,0.0,0.0,0.0,0,-0.0018640000000000015,0.0,0.0,-0.3019884395095044,0.0007029488432883373
0.136,APPROACH,0.0,0.0,0.0,0,-0.0018630000000000016,0.0,0.0,-0.30198809261169784,0.0007085621598019097
0.137,APPROACH,0.0,0.0,0.0,0,-0.0018620000000000017,0.0,0.0,-0.3019877387653622,0.0007140630620677759
0.138,APPROACH,0.0,0.0,0.0,0,-0.0018610000000000018,0.0,0.0,-0.30198737791655356,0.0007194496841605485
0.139,APPROACH,0.0,0.0,0.0,0,-0.0018600000000000018,0.0,0.0,-0.30198701001244865,0.0007247202122024768
0.14,APPROACH,0.0,0.0,0.0,0,-0.001859000000000002,0.0,0.0,-0.30198663500136264,0.00072987288472683
0.14100000000000001,APPROACH,0.0,0.0,0.0,0,-0.001858000000000002,0.0,0.0,-0.3019862528327665,0.0007349059930125759
0.14200000000000002,APPROACH,0.0,0.0,0.0,0,-0.001857000000000002,0.0,0.0,-0.3019858634573036,0.0007398178813906825
0.14300000000000002,APPROACH,0.0,0.0,0.0,0,-0.0018560000000000022,0.0,0.0,-0.3019854668268061,0.0007446069475223684
0.14400000000000002,APPROACH,0.0,0.0,0.0,0,-0.0018550000000000023,0.0,0.0,-0.3019850628943105,0.0007492716426496401
0.145,APPROACH,0.0,0.0,0.0,0,-0.0018540000000000023,0.0,0.0,-0.301984651614073,0.0007538104718184536
0.146,APPROACH,0.0,0.0,0.0,0,-0.0018530000000000024,0.0,0.0,-0.30198423294158405,0.0007582219940748438
0.147,APPROACH,0.0,0.0,0.0,0,-0.0018520000000000025,0.0,0.0,-0.3019838068335825,0.0007625048226343726
0.148,APPROACH,0.0,0.0,0.0,0,-0.0018510000000000026,0.0,0.0,-0.30198337324806923,0.0007666576250252451
0.149,APPROACH,0.0,0.0,0.0,0,-0.0018500000000000027,0.0,0.0,-0.3019829321443202,0.0007706791232054535
0.15,APPROACH,0.0,0.0,0.0,0,-0.0018490000000000028,0.0,0.0,-0.30198248348289897,0.0007745680936543066
0.151,APPROACH,0.0,0.0,0.0,0,-0.0018480000000000029,0.0,0.0,-0.30198202722566864,0.0007783233674387119
0.152,APPROACH,0.0,0.0,0.0,0,-0.001847000000000003,0.0,0.0,-0.3019815633358035,0.0007819438302545734
0.153,APPROACH,0.0,0.0,0.0,0,-0.001846000000000003,0.0,0.0,-0.3019810917777998,0.0007854284224436818
0.154,APPROACH,0.0,0.0,0.0,0,-0.001845000000000003,0.0,0.0,-0.3019806125174862,0.0007887761389864657
0.155,APPROACH,0.0,0.0,0.0,0,-0.0018440000000000032,0.0,0.0,-0.3019801255220335,0.0007919860294709846
0.156,APPROACH,0.0,0.0,0.0,0,-0.0018430000000000033,0.0,0.0,-0.3019796307599642,0.0007950571980385397
0.157,APPROACH,0.0,0.0,0.0,0,-0.0018420000000000034,0.0,0.0,-0.3019791282011611,0.0007979888033062891
0.158,APPROACH,0.0,0.0,0.0,0,-0.0018410000000000034,0.0,0.0,-0.30197861781687557,0.0008007800582672476
0.159,APPROACH,0.0,0.0,0.0,0,-0.0018400000000000035,0.0,0.0,-0.30197809957973537,0.0008034302301680612
0.16,APPROACH,0.0,0.0,0.0,0,-0.0018390000000000036,0.0,0.0,-0.30197757346375176,0.000805938640364942
0.161,APPROACH,0.0,0.0,0.0,0,-0.0018380000000000037,0.0,0.0,-0.3019770394443261,0.0008083046641581592
0.162,APPROACH,0.0,0.0,0.0,0,-0.0018370000000000038,0.0,0.0,-0.30197649749825606,0.000810527730605472
0.163,APPROACH,0.0,0.0,0.0,0,-0.0018360000000000039,0.0,0.0,-0.30197594760374125,0.0008126073223149047
0.164,APPROACH,0.0,0.0,0.0,0,-0.001835000000000004,0.0,0.0,-0.30197538974038823,0.0008145429752172563
0.165,APPROACH,0.0,0.0,0.0,0,-0.001834000000000004,0.0,0.0,-0.30197482388921504,0.0008163342783187401
0.166,APPROACH,0.0,0.0,0.0,0,-0.0018330000000000041,0.0,0.0,-0.30197425003265527,0.0008179808734341549
0.167,APPROACH,0.0,0.0,0.0,0,-0.0018320000000000042,0.0,0.0,-0.3019736681545616,0.000819482454900984
0.168,APPROACH,0.0,0.0,0.0,0,-0.0018310000000000043,0.0,0.0,-0.3019730782402088,0.0008208387692748199
0.169,APPROACH,0.0,0.0,0.0,0,-0.0018300000000000044,0.0,0.0,-0.3019724802762961,0.0008220496150065194
0.17,APPROACH,0.0,0.0,0.0,0,-0.0018290000000000045,0.0,0.0,-0.3019718742509492,0.0008231148421014849
0.171,APPROACH,0.0,0.0,0.0,0,-0.0018280000000000045,0.0,0.0,-0.30197126015372194,0.0008240343517614762
0.17200000000000001,APPROACH,0.0,0.0,0.0,0,-0.0018270000000000046,0.0,0.0,-0.3019706379755971,0.0008248080960093524
0.17300000000000001,APPROACH,0.0,0.0,0.0,0,-0.0018260000000000047,0.0,0.0,-0.30197000770898674,0.0008254360772971443
0.17400000000000002,APPROACH,0.0,0.0,0.0,0,-0.0018250000000000048,0.0,0.0,-0.3019693693477325,0.0008259183480978605
0.17500000000000002,APPROACH,0.0,0.0,0.0,0,-0.0018240000000000049,0.0,0.0,-0.3019687228871048,0.0008262550104814261
0.176,APPROACH,0.0,0.0,0.0,0,-0.001823000000000005,0.0,0.0,-0.301968068323802,0.0008264462156751554
0.177,APPROACH,0.0,0.0,0.0,0,-0.001822000000000005,0.0,0.0,-0.30196740565594893,0.000826492163609158
0.178,APPROACH,0.0,0.0,0.0,0,-0.0018210000000000051,0.0,0.0,-0.3019667348830947,0.0008263931024470783
0.179,APPROACH,0.0,0.0,0.0,0,-0.0018200000000000052,0.0,0.0,-0.30196605600621057,0.0008261493281025663
0.18,APPROACH,0.0,0.0,0.0,0,-0.0018190000000000053,0.0,0.0,-0.3019653690276869,0.0008257611837418765
0.181,APPROACH,0.0,0.0,0.0,0,-0.0018180000000000054,0.0,0.0,-0.3019646739513297,0.0008252290592729954
0.182,APPROACH,0.0,0.0,0.0,0,-0.0018170000000000055,0.0,0.0,-0.30196397078235704,0.0008245533908216866
0.183,APPROACH,0.0,0.0,0.0,0,-0.0018160000000000055,0.0,0.0,-0.3019632595273946,0.0008237346601948549
0.184,APPROACH,0.0,0.0,0.0,0,-0.0018150000000000056,0.0,0.0,-0.30196254019447094,0.0008227733943316166
0.185,APPROACH,0.0,0.0,0.0,0,-0.0018140000000000057,0.0,0.0,-0.30196181279301243,0.0008216701647424701
0.186,APPROACH,0.0,0.0,0.0,0,-0.0018130000000000058,0.0,0.0,-0.30196107733383754,0.0008204255869369575
0.187,APPROACH,0.0,0.0,0.0,0,-0.0018120000000000059,0.0,0.0,-0.30196033382915083,0.0008190403198402016
0.188,APPROACH,0.0,0.0,0.0,0,-0.001811000000000006,0.0,0.0,-0.30195958229253667,0.0008175150651987087
0.189,APPROACH,0.0,0.0,0.0,0,-0.001810000000000006,0.0,0.0,-0.301958822738952,0.0008158505669758195
0.19,APPROACH,0.0,0.0,0.0,0,-0.0018090000000000061,0.0,0.0,-0.30195805518471946,0.0008140476107371893
0.191,APPROACH,0.0,0.0,0.0,0,-0.0018080000000000062,0.0,0.0,-0.3019572796475193,0.0008121070230266811
0.192,APPROACH,0.0,0.0,0.0,0,-0.0018070000000000063,0.0,0.0,-0.3019564961463814,0.0008100296707330463
0.193,APPROACH,0.0,0.0,0.0,0,-0.0018060000000000064,0.0,0.0,-0.30195570470167704,0.0008078164604477695
0.194,APPROACH,0.0,0.0,0.0,0,-0.0018050000000000065,0.0,0.0,-0.3019549053351096,0.0008054683378144521
0.195,APPROACH,0.0,0.0,0.0,0,-0.0018040000000000066,0.0,0.0,-0.30195409806970547,0.0008029862868701028
0.196,APPROACH,0.0,0.0,0.0,0,-0.0018030000000000066,0.0,0.0,-0.3019532829298045,0.0008003713293787068
0.197,APPROACH,0.0,0.0,0.0,0,-0.0018020000000000067,0.0,0.0,-0.30195245994104974,0.0007976245241574344
0.198,APPROACH,0.0,0.0,0.0,0,-0.0018010000000000068,0.0,0.0,-0.3019516291303773,0.0007947469663958556
0.199,APPROACH,0.0,0.0,0.0,0,-0.0018000000000000069,0.0,0.0,-0.30195079052600554,0.0007917397869685186
0.2,APPROACH,0.0,0.0,0.0,0,-0.001799000000000007,0.0,0.0,-0.30194994415742377,0.0007886041517412496
0.201,APPROACH,0.0,0.0,0.0,0,-0.001798000000000007,0.0,0.0,-0.3019490900553812,0.0007853412608715272
0.202,APPROACH,0.0,0.0,0.0,0,-0.0017970000000000071,0.0,0.0,-0.3019482282518748,0.0007819523481032832
0.203,APPROACH,0.0,0.0,0.0,0,-0.0017960000000000072,0.0,0.0,-0.30194735878013745,0.0007784386800564752
0.20400000000000001,APPROACH,0.0,0.0,0.0,0,-0.0017950000000000073,0.0,0.0,-0.30194648167462546,0.0007748015555117786
0.20500000000000002,APPROACH,0.0,0.0,0.0,0,-0.0017940000000000074,0.0,0.0,-0.3019455969710057,0.0007710423046907359
0.20600000000000002,APPROACH,0.0,0.0,0.0,0,-0.0017930000000000075,0.0,0.0,-0.30194470470614276,0.0007671622885317021
0.20700000000000002,APPROACH,0.0,0.0,0.0,0,-0.0017920000000000076,0.0,0.0,-0.3019438049180855,0.0007631628979619214
0.20800000000000002,APPROACH,0.0,0.0,0.0,0,-0.0017910000000000076,0.0,0.0,-0.30194289764605337,0.0007590455531660641
0.209,APPROACH,0.0,0.0,0.0,0,-0.0017900000000000077,0.0,0.0,-0.30194198293042257,0.0007548117028515512
0.21,APPROACH,0.0,0.0,0.0,0,-0.0017890000000000078,0.0,0.0,-0.3019410608127118,0.0007504628235109917
0.211,APPROACH,0.0,0.0,0.0,0,-0.001788000000000008,0.0,0.0,-0.3019401313355678,0.0007460004186820503
0.212,APPROACH,0.0,0.0,0.0,0,-0.001787000000000008,0.0,0.0,-0.30193919454275053,0.0007414260182050628
0.213,APPROACH,0.0,0.0,0.0,0,-0.001786000000000008,0.0,0.0,-0.3019382504791183,0.0007367411774787102
0.214,APPROACH,0.0,0.0,0.0,0,-0.0017850000000000082,0.0,0.0,-0.30193729919061246,0.0007319474767140623
0.215,APPROACH,0.0,0.0,0.0,0,-0.0017840000000000082,0.0,0.0,-0.30193634072424186,0.0007270465201872925
0.216,APPROACH,0.0,0.0,0.0,0,-0.0017830000000000083,0.0,0.0,-0.3019353751280671,0.0007220399354913659
0.217,APPROACH,0.0,0.0,0.0,0,-0.0017820000000000084,0.0,0.0,-0.3019344024511847,0.0007169293727869959
0.218,APPROACH,0.0,0.0,0.0,0,-0.0017810000000000085,0.0,0.0,-0.30193342274371077,0.0007117165040531652
0.219,APPROACH,0.0,0.0,0.0,0,-0.0017800000000000086,0.0,0.0,-0.30193243605676473,0.0007064030223374952
0.22,APPROACH,0.0,0.0,0.0,0,-0.0017790000000000087,0.0,0.0,-0.3019314424424527,0.00070099064100675
0.221,APPROACH,0.0,0.0,0.0,0,-0.0017780000000000087,0.0,0.0,-0.3019304419538505,0.0006954810929977567
0.222,APPROACH,0.0,0.0,0.0,0,-0.0017770000000000088,0.0,0.0,-0.30192943464498695,0.000689876130069016
0.223,APPROACH,0.0,0.0,0.0,0,-0.001776000000000009,0.0,0.0,-0.3019284205708266,0.0006841775220532755
0.224,APPROACH,0.0,0.0,0.0,0,-0.001775000000000009,0.0,0.0,-0.30192739978725214,0.000678387056111333
0.225,APPROACH,0.0,0.0,0.0,0,-0.001774000000000009,0.0,0.0,-0.30192637235104725,0.0006725065359873344
0.226,APPROACH,0.0,0.0,0.0,0,-0.0017730000000000092,0.0,0.0,-0.3019253383198786,0.000666537781265822
0.227,APPROACH,0.0,0.0,0.0,0,-0.0017720000000000092,0.0,0.0,-0.30192429775227825,0.0006604826266307926
0.228,APPROACH,0.0,0.0,0.0,0,-0.0017710000000000093,0.0,0.0,-0.30192325070762543,0.0006543429211270104
0.229,APPROACH,0.0,0.0,0.0,0,-0.0017700000000000094,0.0,0.0,-0.30192219724612857,0.0006481205274238249
0.23,APPROACH,0.0,0.0,0.0,0,-0.0017690000000000095,0.0,0.0,-0.301921137428807,0.0006418173210817326
0.231,APPROACH,0.0,0.0,0.0,0,-0.0017680000000000096,0.0,0.0,-0.30192007131747245,0.0006354351898219213
0.232,APPROACH,0.0,0.0,0.0,0,-0.0017670000000000097,0.0,0.0,-0.30191899897471075,0.0006289760327990271
0.233,APPROACH,0.0,0.0,0.0,0,-0.0017660000000000097,0.0,0.0,-0.30191792046386307,0.0006224417598773368
0.234,APPROACH,0.0,0.0,0.0,0,-0.0017650000000000098,0.0,0.0,-0.3019168358490071,0.0006158342909106539
0.23500000000000001,APPROACH,0.0,0.0,0.0,0,-0.00176400000000001,0.0,0.0,-0.3019157451949384,0.0006091555550260524
0.23600000000000002,APPROACH,0.0,0.0,0.0,0,-0.00176300000000001,0.0,0.0,-0.30191464856715144,0.0006024074899117297
0.23700000000000002,APPROACH,0.0,0.0,0.0,0,-0.00176200000000001,0.0,0.0,-0.3019135460318206,0.0005955920411091703
0.23800000000000002,APPROACH,0.0,0.0,0.0,0,-0.0017610000000000102,0.0,0.0,-0.30191243765578085,0.0005887111613098267
0.23900000000000002,APPROACH,0.0,0.0,0.0,0,-0.0017600000000000103,0.0,0.0,-0.30191132350650907,0.0005817668096565177
0.24,APPROACH,0.0,0.0,0.0,0,-0.0017590000000000103,0.0,0.0,-0.30191020365210447,0.0005747609510497411
0.241,APPROACH,0.0,0.0,0.0,0,-0.0017580000000000104,0.0,0.0,-0.30190907816126944,0.0005676955554590935
0.242,APPROACH,0.0,0.0,0.0,0,-0.0017570000000000105,0.0,0.0,-0.30190794710329016,0.0005605725972399844
0.243,APPROACH,0.0,0.0,0.0,0,-0.0017560000000000106,0.0,0.0,-0.30190681054801743,0.0005533940544558288
0.244,APPROACH,0.0,0.0,0.0,0,-0.0017550000000000107,0.0,0.0,-0.30190566856584705,0.0005461619082058952
0.245,APPROACH,0.0,0.0,0.0,0,-0.0017540000000000108,0.0,0.0,-0.30190452122770056,0.0005388781419589874
0.246,APPROACH,0.0,0.0,0.0,0,-0.0017530000000000108,0.0,0.0,-0.3019033686050056,0.0005315447408931217
0.247,APPROACH,0.0,0.0,0.0,0,-0.001752000000000011,0.0,0.0,-0.3019022107696767,0.000524163691241376
0.248,APPROACH,0.0,0.0,0.0,0,-0.001751000000000011,0.0,0.0,-0.3019010477940956,0.0005167369796440614
0.249,APPROACH,0.0,0.0,0.0,0,-0.001750000000000011,0.0,0.0,-0.3018998797510918,0.0005092665925073782
0.25,APPROACH,0.0,0.0,0.0,0,-0.0017490000000000112,0.0,0.0,-0.3018987067139231,0.000501754515368708
0.251,APPROACH,0.0,0.0,0.0,0,-0.0017480000000000113,0.0,0.0,-0.30189752875625625,0.0004942027322686854
0.252,APPROACH,0.0,0.0,0.0,0,-0.0017470000000000113,0.0,0.0,-0.3018963459521473,0.0004866132251301979
0.253,APPROACH,0.0,0.0,0.0,0,-0.0017460000000000114,0.0,0.0,-0.30189515837602227,0.00047898797314444713
0.254,APPROACH,0.0,0.0,0.0,0,-0.0017450000000000115,0.0,0.0,-0.3018939661026577,0.00047132895216421024
0.255,APPROACH,0.0,0.0,0.0,0,-0.0017440000000000116,0.0,0.0,-0.30189276920716124,0.0004636381341044272
0.256,APPROACH,0.0,0.0,0.0,0,-0.0017430000000000117,0.0,0.0,-0.3018915677649525,0.00045591748635024287
0.257,APPROACH,0.0,0.0,0.0,0,-0.0017420000000000118,0.0,0.0,-0.30189036185174356,0.0004481689711726222
0.258,APPROACH,0.0,0.0,0.0,0,-0.0017410000000000119,0.0,0.0,-0.30188915154351975,0.0004403945451516566
0.259,APPROACH,0.0,0.0,0.0,0,-0.001740000000000012,0.0,0.0,-0.30188793691652055,0.0004325961586076747
0.26,APPROACH,0.0,0.0,0.0,0,-0.001739000000000012,0.0,0.0,-0.30188671804722045,0.00042477575504026296
0.261,APPROACH,0.0,0.0,0.0,0,-0.001738000000000012,0.0,0.0,-0.30188549501230977,0.00041693527057530316
0.262,APPROACH,0.0,0.0,0.0,0,-0.0017370000000000122,0.0,0.0,-0.3018842678886758,0.00040907663342012427
0.263,APPROACH,0.0,0.0,0.0,0,-0.0017360000000000123,0.0,0.0,-0.30188303675338385,0.0004012017633268651
0.264,APPROACH,0.0,0.0,0.0,0,-0.0017350000000000124,0.0,0.0,-0.3018818016836585,0.00039331257106413846
0.265,APPROACH,0.0,0.0,0.0,0,-0.0017340000000000124,0.0,0.0,-0.3018805627568647,0.00038541095789708477
0.266,APPROACH,0.0,0.0,0.0,0,-0.0017330000000000125,0.0,0.0,-0.30187932005048923,0.000377498815075897
0.267,APPROACH,0.0,0.0,0.0,0,-0.0017320000000000126,0.0,0.0,-0.30187807364212216,0.0003695780233328972
